FILE,SIFIS PLAIN,SIFIS QUANTIZED,CRAP,SKUNK,IGNORED
0009_unclosed_byte_at_eof.rs,0.000,0.000,0.000,0.000,true
0011_unclosed_byte_with_ascii_escape.rs,0.000,0.000,0.000,0.000,true
0007_unclosed_char_with_slash_n.rs,0.000,0.000,0.000,0.000,true
0029_unclosed_byte_string_with_space.rs,0.000,0.000,0.000,0.000,true
0022_unclosed_string_with_slash.rs,0.000,0.000,0.000,0.000,true
0056_empty_exponent.rs,0.000,0.000,0.000,0.000,true
0053_unclosed_nested_block_comment_entirely.rs,0.000,0.000,0.000,0.000,true
0004_unclosed_char_with_unicode_escape.rs,0.000,0.000,0.000,0.000,true
0041_unclosed_raw_byte_string_with_ferris.rs,0.000,0.000,0.000,0.000,true
0043_unclosed_raw_byte_string_with_unicode_escape.rs,0.000,0.000,0.000,0.000,true
0018_unclosed_string_with_ferris.rs,0.000,0.000,0.000,0.000,true
0021_unclosed_string_with_space.rs,0.000,0.000,0.000,0.000,true
0008_unclosed_char_with_slash_single_quote.rs,0.000,0.000,0.000,0.000,true
0013_unclosed_byte_with_space.rs,0.000,0.000,0.000,0.000,true
0001_unclosed_char_at_eof.rs,0.000,0.000,0.000,0.000,true
0055_empty_int.rs,0.000,0.000,0.000,0.000,true
0023_unclosed_string_with_slash_n.rs,0.000,0.000,0.000,0.000,true
0016_unclosed_byte_with_slash_single_quote.rs,0.000,0.000,0.000,0.000,true
0026_unclosed_byte_string_with_ferris.rs,0.000,0.000,0.000,0.000,true
0020_unclosed_string_with_unicode_escape.rs,0.000,0.000,0.000,0.000,true
0005_unclosed_char_with_space.rs,0.000,0.000,0.000,0.000,true
0032_unclosed_byte_string_with_slash_double_quote.rs,0.000,0.000,0.000,0.000,true
0002_unclosed_char_with_ferris.rs,0.000,0.000,0.000,0.000,true
0038_unclosed_raw_string_with_slash.rs,0.000,0.000,0.000,0.000,true
0015_unclosed_byte_with_slash_n.rs,0.000,0.000,0.000,0.000,true
0051_unclosed_block_comment_at_eof.rs,0.000,0.000,0.000,0.000,true
0025_unclosed_byte_string_at_eof.rs,0.000,0.000,0.000,0.000,true
0010_unclosed_byte_with_ferris.rs,0.000,0.000,0.000,0.000,true
0044_unclosed_raw_byte_string_with_space.rs,0.000,0.000,0.000,0.000,true
0036_unclosed_raw_string_with_unicode_escape.rs,0.000,0.000,0.000,0.000,true
0006_unclosed_char_with_slash.rs,0.000,0.000,0.000,0.000,true
0033_unclosed_raw_string_at_eof.rs,0.000,0.000,0.000,0.000,true
0052_unclosed_block_comment_with_content.rs,0.000,0.000,0.000,0.000,true
0040_unclosed_raw_byte_string_at_eof.rs,0.000,0.000,0.000,0.000,true
0049_unstarted_raw_string_with_ascii.rs,0.000,0.000,0.000,0.000,true
0050_unstarted_raw_byte_string_with_ascii.rs,0.000,0.000,0.000,0.000,true
0034_unclosed_raw_string_with_ferris.rs,0.000,0.000,0.000,0.000,true
0046_unclosed_raw_byte_string_with_slash_n.rs,0.000,0.000,0.000,0.000,true
0048_unstarted_raw_byte_string_at_eof.rs,0.000,0.000,0.000,0.000,true
0045_unclosed_raw_byte_string_with_slash.rs,0.000,0.000,0.000,0.000,true
0054_unclosed_nested_block_comment_partially.rs,0.000,0.000,0.000,0.000,true
0028_unclosed_byte_string_with_unicode_escape.rs,0.000,0.000,0.000,0.000,true
0019_unclosed_string_with_ascii_escape.rs,0.000,0.000,0.000,0.000,true
0027_unclosed_byte_string_with_ascii_escape.rs,0.000,0.000,0.000,0.000,true
0024_unclosed_string_with_slash_double_quote.rs,0.000,0.000,0.000,0.000,true
0047_unstarted_raw_string_at_eof.rs,0.000,0.000,0.000,0.000,true
0042_unclosed_raw_byte_string_with_ascii_escape.rs,0.000,0.000,0.000,0.000,true
0030_unclosed_byte_string_with_slash.rs,0.000,0.000,0.000,0.000,true
0057_lifetime_starts_with_a_number.rs,0.000,0.000,0.000,0.000,true
0014_unclosed_byte_with_slash.rs,0.000,0.000,0.000,0.000,true
0037_unclosed_raw_string_with_space.rs,0.000,0.000,0.000,0.000,true
0017_unclosed_string_at_eof.rs,0.000,0.000,0.000,0.000,true
0003_unclosed_char_with_ascii_escape.rs,0.000,0.000,0.000,0.000,true
0013_raw_strings.rs,0.000,0.000,0.000,0.000,true
0011_keywords.rs,0.000,0.000,0.000,0.000,true
0002_whitespace.rs,0.000,0.000,0.000,0.000,true
0004_numbers.rs,0.000,0.000,0.000,0.000,true
0005_symbols.rs,0.000,0.000,0.000,0.000,true
0003_ident.rs,0.000,0.000,0.000,0.000,true
0014_raw_ident.rs,0.000,0.000,0.000,0.000,true
0008_byte_strings.rs,0.000,0.000,0.000,0.000,true
0012_block_comment.rs,0.000,0.000,0.000,0.000,true
0007_lifetimes.rs,0.000,0.000,0.000,0.000,true
0010_single_line_comments.rs,0.000,0.000,0.000,0.000,true
0001_hello.rs,0.000,0.000,0.000,0.000,true
0009_strings.rs,0.000,0.000,0.000,0.000,true
0006_chars.rs,0.000,0.000,0.000,0.000,true
0000.rs,0.000,0.000,0.000,0.000,true
0003.rs,0.000,0.000,0.000,0.000,true
0001.rs,0.000,0.000,0.000,0.000,true
0005.rs,0.000,0.000,0.000,0.000,true
0002.rs,0.000,0.000,0.000,0.000,true
0004.rs,0.000,0.000,0.000,0.000,true
generated_lints.rs,0.000,0.000,0.000,0.000,true
TOTAL FILES IGNORED,460,,,,
