FUNCTION,WCC PLAIN,WCC QUANTIZED,CRAP,SKUNK,IGNORED,IS COMPLEX,FUNCTION PATH
"deserialize_newtype_struct (1179, 1188)",0.000,1.000,0.000,0.000,false,false,"/MapKeyDeserializer<'de> (1145,1208)/deserialize_newtype_struct (1179,1188)"
"deserialize_enum (1190, 1202)",0.000,1.000,0.000,0.000,false,false,"/MapKeyDeserializer<'de> (1145,1208)/deserialize_enum (1190,1202)"
"next_key_seed (1091, 1105)",0.867,0.867,1.000,0.000,false,false,"/MapRefDeserializer<'de> (1088,1123)/next_key_seed (1091,1105)"
"next_value_seed (1107, 1115)",0.778,0.778,1.002,0.500,false,false,"/MapRefDeserializer<'de> (1088,1123)/next_value_seed (1107,1115)"
"size_hint (1117, 1122)",0.000,0.000,2.000,4.000,false,false,"/MapRefDeserializer<'de> (1088,1123)/size_hint (1117,1122)"
"new (1080, 1085)",0.000,1.000,0.000,0.000,false,false,"/MapRefDeserializer<'de> (1079,1086)/new (1080,1085)"
"next_element_seed (1056, 1064)",0.889,0.889,1.000,0.000,false,false,"/SeqRefDeserializer<'de> (1053,1072)/next_element_seed (1056,1064)"
"size_hint (1066, 1071)",0.500,0.500,1.016,1.000,false,false,"/SeqRefDeserializer<'de> (1053,1072)/size_hint (1066,1071)"
"new (1048, 1050)",0.000,1.000,0.000,0.000,false,false,"/SeqRefDeserializer<'de> (1047,1051)/new (1048,1050)"
"unit_variant (978, 983)",0.667,0.667,1.008,0.800,false,false,"/VariantRefDeserializer<'de> (975,1041)/unit_variant (978,983)"
"newtype_variant_seed (985, 996)",0.583,0.583,1.048,1.455,false,false,"/VariantRefDeserializer<'de> (975,1041)/newtype_variant_seed (985,996)"
"tuple_variant (998, 1019)",0.909,0.227,8.251,10.286,false,false,"/VariantRefDeserializer<'de> (975,1041)/tuple_variant (998,1019)"
"struct_variant (1021, 1040)",0.150,0.150,1.385,2.909,false,false,"/VariantRefDeserializer<'de> (975,1041)/struct_variant (1021,1040)"
"variant_seed (961, 968)",0.000,1.000,0.000,0.000,false,false,"/EnumRefDeserializer<'de> (957,969)/variant_seed (961,968)"
"<anonymous> (967, 967)",0.000,1.000,0.000,0.000,false,false,"/EnumRefDeserializer<'de> (957,969)/variant_seed (961,968)/<anonymous> (967,967)"
"deserialize_any (709, 721)",0.538,0.538,1.072,1.667,false,false,"/&'de Value (706,950)/deserialize_any (709,721)"
"deserialize_option (739, 747)",0.889,0.889,1.000,0.000,false,false,"/&'de Value (706,950)/deserialize_option (739,747)"
"deserialize_enum (749, 789)",2.564,0.513,6.528,7.879,false,false,"/&'de Value (706,950)/deserialize_enum (749,789)"
"deserialize_newtype_struct (792, 811)",0.000,0.000,2.000,4.000,false,false,"/&'de Value (706,950)/deserialize_newtype_struct (792,811)"
"deserialize_bool (813, 821)",0.778,0.778,1.002,0.500,false,false,"/&'de Value (706,950)/deserialize_bool (813,821)"
"deserialize_char (823, 828)",0.000,1.000,0.000,0.000,false,false,"/&'de Value (706,950)/deserialize_char (823,828)"
"deserialize_str (830, 838)",0.778,0.778,1.002,0.500,false,false,"/&'de Value (706,950)/deserialize_str (830,838)"
"deserialize_string (840, 845)",0.000,1.000,0.000,0.000,false,false,"/&'de Value (706,950)/deserialize_string (840,845)"
"deserialize_bytes (847, 856)",0.000,0.000,2.000,4.000,false,false,"/&'de Value (706,950)/deserialize_bytes (847,856)"
"deserialize_byte_buf (858, 863)",0.000,0.000,0.000,0.000,false,false,"/&'de Value (706,950)/deserialize_byte_buf (858,863)"
"deserialize_unit (865, 873)",0.778,0.778,1.002,0.500,false,false,"/&'de Value (706,950)/deserialize_unit (865,873)"
"deserialize_unit_struct (875, 880)",0.000,0.000,0.000,0.000,false,false,"/&'de Value (706,950)/deserialize_unit_struct (875,880)"
"deserialize_seq (882, 890)",0.778,0.778,1.002,0.500,false,false,"/&'de Value (706,950)/deserialize_seq (882,890)"
"deserialize_tuple (892, 897)",0.000,1.000,0.000,0.000,false,false,"/&'de Value (706,950)/deserialize_tuple (892,897)"
"deserialize_tuple_struct (899, 909)",0.000,0.000,0.000,0.000,false,false,"/&'de Value (706,950)/deserialize_tuple_struct (899,909)"
"deserialize_map (911, 919)",0.778,0.778,1.002,0.500,false,false,"/&'de Value (706,950)/deserialize_map (911,919)"
"deserialize_struct (921, 935)",0.867,0.867,1.000,0.286,false,false,"/&'de Value (706,950)/deserialize_struct (921,935)"
"deserialize_identifier (937, 942)",0.000,0.000,0.000,0.000,false,false,"/&'de Value (706,950)/deserialize_identifier (937,942)"
"deserialize_ignored_any (944, 949)",0.000,0.000,0.000,0.000,false,false,"/&'de Value (706,950)/deserialize_ignored_any (944,949)"
"next_key_seed (610, 624)",0.867,0.867,1.000,0.000,false,false,"/MapDeserializer (607,642)/next_key_seed (610,624)"
"next_value_seed (626, 634)",0.778,0.778,1.002,0.500,false,false,"/MapDeserializer (607,642)/next_value_seed (626,634)"
"size_hint (636, 641)",0.000,0.000,2.000,4.000,false,false,"/MapDeserializer (607,642)/size_hint (636,641)"
"new (599, 604)",0.000,1.000,0.000,0.000,false,false,"/MapDeserializer (598,605)/new (599,604)"
"next_element_seed (575, 583)",0.889,0.889,1.000,0.000,false,false,"/SeqDeserializer (572,591)/next_element_seed (575,583)"
"size_hint (585, 590)",0.500,0.500,1.016,1.000,false,false,"/SeqDeserializer (572,591)/size_hint (585,590)"
"new (565, 569)",0.000,1.000,0.000,0.000,false,false,"/SeqDeserializer (564,570)/new (565,569)"
"unit_variant (495, 500)",0.667,0.667,1.008,0.800,false,false,"/VariantDeserializer (492,558)/unit_variant (495,500)"
"newtype_variant_seed (502, 513)",0.583,0.583,1.048,1.455,false,false,"/VariantDeserializer (492,558)/newtype_variant_seed (502,513)"
"tuple_variant (515, 536)",0.909,0.227,8.251,10.286,false,false,"/VariantDeserializer (492,558)/tuple_variant (515,536)"
"struct_variant (538, 557)",0.150,0.150,1.385,2.909,false,false,"/VariantDeserializer (492,558)/struct_variant (538,557)"
"into_deserializer (483, 485)",0.000,1.000,0.000,0.000,false,false,"/Value (480,486)/into_deserializer (483,485)"
"variant_seed (470, 477)",0.000,1.000,0.000,0.000,false,false,"/EnumDeserializer (466,478)/variant_seed (470,477)"
"<anonymous> (476, 476)",0.000,1.000,0.000,0.000,false,false,"/EnumDeserializer (466,478)/variant_seed (470,477)/<anonymous> (476,476)"
"deserialize_any (212, 225)",0.857,0.857,1.000,0.000,false,false,"/Value (208,459)/deserialize_any (212,225)"
"deserialize_option (244, 252)",0.889,0.889,1.000,0.000,false,false,"/Value (208,459)/deserialize_option (244,252)"
"deserialize_enum (255, 295)",2.564,0.513,6.528,7.879,false,false,"/Value (208,459)/deserialize_enum (255,295)"
"deserialize_newtype_struct (298, 317)",0.000,0.000,2.000,4.000,false,false,"/Value (208,459)/deserialize_newtype_struct (298,317)"
"deserialize_bool (319, 327)",0.778,0.778,1.002,0.500,false,false,"/Value (208,459)/deserialize_bool (319,327)"
"deserialize_char (329, 334)",0.000,1.000,0.000,0.000,false,false,"/Value (208,459)/deserialize_char (329,334)"
"deserialize_str (336, 341)",0.000,0.000,0.000,0.000,false,false,"/Value (208,459)/deserialize_str (336,341)"
"deserialize_string (343, 352)",0.700,0.700,1.002,0.500,false,false,"/Value (208,459)/deserialize_string (343,352)"
"deserialize_bytes (354, 359)",0.000,0.000,0.000,0.000,false,false,"/Value (208,459)/deserialize_bytes (354,359)"
"deserialize_byte_buf (361, 371)",0.000,0.000,2.000,4.000,false,false,"/Value (208,459)/deserialize_byte_buf (361,371)"
"deserialize_unit (373, 381)",0.778,0.778,1.002,0.500,false,false,"/Value (208,459)/deserialize_unit (373,381)"
"deserialize_unit_struct (383, 388)",0.000,0.000,0.000,0.000,false,false,"/Value (208,459)/deserialize_unit_struct (383,388)"
"deserialize_seq (390, 398)",0.778,0.778,1.002,0.500,false,false,"/Value (208,459)/deserialize_seq (390,398)"
"deserialize_tuple (400, 405)",0.000,1.000,0.000,0.000,false,false,"/Value (208,459)/deserialize_tuple (400,405)"
"deserialize_tuple_struct (407, 417)",0.000,0.000,0.000,0.000,false,false,"/Value (208,459)/deserialize_tuple_struct (407,417)"
"deserialize_map (419, 427)",0.778,0.778,1.002,0.500,false,false,"/Value (208,459)/deserialize_map (419,427)"
"deserialize_struct (429, 443)",0.867,0.867,1.000,0.286,false,false,"/Value (208,459)/deserialize_struct (429,443)"
"deserialize_identifier (445, 450)",0.000,1.000,0.000,0.000,false,false,"/Value (208,459)/deserialize_identifier (445,450)"
"deserialize_ignored_any (452, 458)",0.000,0.000,0.000,0.000,false,false,"/Value (208,459)/deserialize_ignored_any (452,458)"
"from_str (141, 143)",0.000,0.000,0.000,0.000,false,false,"/Value (139,144)/from_str (141,143)"
"deserialize (24, 136)",2.232,1.116,2.001,0.496,false,false,"/Value (22,137)/deserialize (24,136)"
"expecting (33, 35)",0.000,1.000,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/expecting (33,35)"
"visit_bool (38, 40)",0.000,1.000,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_bool (38,40)"
"visit_i64 (43, 45)",0.000,1.000,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_i64 (43,45)"
"visit_u64 (48, 50)",0.000,1.000,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_u64 (48,50)"
"visit_f64 (53, 55)",0.000,1.000,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_f64 (53,55)"
"visit_str (59, 64)",0.000,1.000,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_str (59,64)"
"visit_string (68, 70)",0.000,1.000,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_string (68,70)"
"visit_none (73, 75)",0.000,0.333,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_none (73,75)"
"visit_some (78, 83)",0.000,0.167,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_some (78,83)"
"visit_unit (86, 88)",0.000,1.000,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_unit (86,88)"
"visit_seq (91, 102)",0.000,1.200,0.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_seq (91,102)"
"visit_map (105, 132)",2.154,1.077,2.000,0.000,false,false,"/Value (22,137)/deserialize (24,136)/ValueVisitor (30,133)/visit_map (105,132)"
debug.rs,0.000,0.960,0.000,0.000,false,false,tests/debug.rs
"number (4, 11)",0.000,1.000,0.000,0.000,false,false,"/number (4,11)"
"value_null (14, 16)",0.000,1.000,0.000,0.000,false,false,"/value_null (14,16)"
"value_bool (19, 22)",0.000,1.000,0.000,0.000,false,false,"/value_bool (19,22)"
"value_number (25, 29)",0.000,1.000,0.000,0.000,false,false,"/value_number (25,29)"
"value_string (32, 34)",0.000,1.000,0.000,0.000,false,false,"/value_string (32,34)"
"value_array (37, 39)",0.000,1.000,0.000,0.000,false,false,"/value_array (37,39)"
"value_object (42, 44)",0.000,1.000,0.000,0.000,false,false,"/value_object (42,44)"
"error (47, 51)",0.000,1.000,0.000,0.000,false,false,"/error (47,51)"
"indented (65, 68)",0.000,1.000,0.000,0.000,false,false,"/indented (65,68)"
digit.rs,0.000,0.625,0.000,0.000,false,false,src/lexical/digit.rs
"to_digit (7, 9)",0.000,1.000,0.000,0.000,false,false,"/to_digit (7,9)"
"add_digit (13, 15)",0.000,0.667,0.000,0.000,false,false,"/add_digit (13,15)"
error.rs,9.101,0.414,34.909,26.293,false,false,src/error.rs
"make_error (387, 396)",0.000,1.000,0.000,0.000,false,false,"/make_error (387,396)"
"parse_line_col (398, 438)",0.875,0.125,39.374,24.387,false,true,"/parse_line_col (398,438)"
"starts_with_digit (440, 445)",0.000,0.000,6.000,8.000,false,false,"/starts_with_digit (440,445)"
"custom (380, 382)",0.000,0.000,0.000,0.000,false,false,"/Error (378,383)/custom (380,382)"
"custom (364, 366)",0.000,1.000,0.000,0.000,false,false,"/Error (362,376)/custom (364,366)"
"invalid_type (369, 375)",1.429,0.714,2.000,0.000,false,false,"/Error (362,376)/invalid_type (369,375)"
"fmt (351, 359)",0.000,1.000,0.000,0.000,false,false,"/Error (350,360)/fmt (351,359)"
"fmt (335, 345)",1.636,0.818,2.000,0.000,false,false,"/ErrorImpl (334,346)/fmt (335,345)"
"fmt (329, 331)",0.000,1.000,0.000,0.000,false,false,"/Error (328,332)/fmt (329,331)"
"source (320, 325)",0.000,0.000,2.000,4.000,false,false,"/Error (318,326)/source (320,325)"
"fmt (286, 315)",0.767,0.767,1.001,0.320,false,false,"/ErrorCode (285,316)/fmt (286,315)"
"syntax (251, 255)",0.000,1.000,0.000,0.000,false,false,"/Error (249,283)/syntax (251,255)"
"io (262, 270)",0.000,1.000,0.000,0.000,false,false,"/Error (249,283)/io (262,270)"
"fix_position (273, 282)",1.600,0.800,2.000,0.000,false,false,"/Error (249,283)/fix_position (273,282)"
"from (162, 172)",2.545,0.636,4.031,2.000,false,false,"/io::Error (134,173)/from (162,172)"
"line (30, 32)",0.000,0.000,0.000,0.000,false,false,"/Error (25,107)/line (30,32)"
"column (41, 43)",0.000,0.000,0.000,0.000,false,false,"/Error (25,107)/column (41,43)"
"classify (51, 76)",0.269,0.269,1.000,0.000,false,false,"/Error (25,107)/classify (51,76)"
"is_io (80, 82)",0.000,1.000,0.000,0.000,false,false,"/Error (25,107)/is_io (80,82)"
"is_syntax (86, 88)",0.000,1.000,0.000,0.000,false,false,"/Error (25,107)/is_syntax (86,88)"
"is_data (95, 97)",0.000,1.000,0.000,0.000,false,false,"/Error (25,107)/is_data (95,97)"
"is_eof (104, 106)",0.000,1.000,0.000,0.000,false,false,"/Error (25,107)/is_eof (104,106)"
errors.rs,5.362,0.894,6.000,0.558,false,false,src/lexical/errors.rs
"nearest_error_is_accurate (26, 49)",4.500,1.500,3.000,0.000,false,false,"/nearest_error_is_accurate (26,49)"
"error_scale (53, 55)",0.000,1.000,0.000,0.000,false,false,"/u64 (51,133)/error_scale (53,55)"
"error_halfscale (58, 60)",0.000,1.000,0.000,0.000,false,false,"/u64 (51,133)/error_halfscale (58,60)"
"error_is_accurate (63, 132)",3.600,1.200,3.001,0.632,false,false,"/u64 (51,133)/error_is_accurate (63,132)"
exponent.rs,0.000,1.000,0.000,0.000,false,false,tests/lexical/exponent.rs
"scientific_exponent_test (6, 38)",0.000,1.038,0.000,0.000,false,false,"/scientific_exponent_test (6,38)"
"mantissa_exponent_test (41, 54)",0.000,1.000,0.000,0.000,false,false,"/mantissa_exponent_test (41,54)"
exponent.rs,4.000,0.667,6.004,1.143,false,false,src/lexical/exponent.rs
"into_i32 (10, 16)",1.143,0.571,2.032,1.600,false,false,"/into_i32 (10,16)"
"scientific_exponent (24, 36)",1.692,0.846,2.000,0.000,false,false,"/scientific_exponent (24,36)"
"mantissa_exponent (44, 50)",1.429,0.714,2.000,0.000,false,false,"/mantissa_exponent (44,50)"
float.rs,3.445,1.148,3.000,0.000,false,false,tests/lexical/float.rs
"check_normalize (9, 19)",0.000,1.000,0.000,0.000,false,false,"/check_normalize (9,19)"
"normalize_test (22, 82)",0.000,2.905,0.000,0.000,false,true,"/normalize_test (22,82)"
"check_round_to_f32 (86, 96)",0.000,1.000,0.000,0.000,false,false,"/check_round_to_f32 (86,96)"
"round_to_f32_test (99, 125)",0.000,2.700,0.000,0.000,false,true,"/round_to_f32_test (99,125)"
"check_round_to_f64 (127, 137)",0.000,1.000,0.000,0.000,false,false,"/check_round_to_f64 (127,137)"
"round_to_f64_test (140, 185)",0.000,2.875,0.000,0.000,false,true,"/round_to_f64_test (140,185)"
"assert_normalized_eq (187, 191)",0.000,1.000,0.000,0.000,false,false,"/assert_normalized_eq (187,191)"
"from_float (194, 205)",1.000,1.000,1.000,0.000,false,false,"/from_float (194,205)"
"to_f32_test (246, 329)",1.000,1.000,1.000,0.000,false,false,"/to_f32_test (246,329)"
"to_f64_test (332, 470)",1.000,1.000,1.000,0.000,false,false,"/to_f64_test (332,470)"
"check_mul (474, 477)",0.000,1.000,0.000,0.000,false,false,"/check_mul (474,477)"
"mul_test (480, 525)",0.000,1.105,0.000,0.000,false,false,"/mul_test (480,525)"
"check_imul (527, 530)",0.000,1.000,0.000,0.000,false,false,"/check_imul (527,530)"
"imul_test (533, 581)",0.000,1.098,0.000,0.000,false,false,"/imul_test (533,581)"
float.rs,8.211,0.821,10.000,0.000,false,false,src/lexical/float.rs
"from_float (143, 151)",0.000,1.000,0.000,0.000,false,false,"/from_float (143,151)"
"into_float (160, 183)",7.200,0.900,8.000,0.000,false,false,"/into_float (160,183)"
"mul (36, 60)",0.000,1.294,0.000,0.000,false,false,"/ExtendedFloat (21,137)/mul (36,60)"
"imul (66, 68)",0.000,1.000,0.000,0.000,false,false,"/ExtendedFloat (21,137)/imul (66,68)"
"normalize (79, 100)",1.556,0.778,2.000,0.000,false,false,"/ExtendedFloat (21,137)/normalize (79,100)"
"round_to_native (106, 112)",0.000,1.000,0.000,0.000,false,false,"/ExtendedFloat (21,137)/round_to_native (106,112)"
"from_float (118, 120)",0.000,1.000,0.000,0.000,false,false,"/ExtendedFloat (21,137)/from_float (118,120)"
"into_float (126, 129)",0.000,1.000,0.000,0.000,false,false,"/ExtendedFloat (21,137)/into_float (126,129)"
"into_downward_float (133, 136)",0.000,1.000,0.000,0.000,false,false,"/ExtendedFloat (21,137)/into_downward_float (133,136)"
from.rs,0.000,0.030,0.000,0.000,false,false,src/value/from.rs
"from (267, 269)",0.000,0.000,0.000,0.000,false,false,"/Value (256,270)/from (267,269)"
"from_iter (247, 253)",0.000,0.000,0.000,0.000,false,false,"/Value (236,254)/from_iter (247,253)"
"<anonymous> (250, 250)",0.000,0.000,0.000,0.000,false,false,"/Value (236,254)/from_iter (247,253)/<anonymous> (250,250)"
"from_iter (231, 233)",0.000,0.000,0.000,0.000,false,false,"/Value (206,234)/from_iter (231,233)"
"from (201, 203)",0.000,0.000,0.000,0.000,false,false,"/Value (190,204)/from (201,203)"
"from (185, 187)",0.000,0.000,0.000,0.000,false,false,"/Value (174,188)/from (185,187)"
"from (169, 171)",0.000,0.000,0.000,0.000,false,false,"/Value (157,172)/from (169,171)"
"from (152, 154)",0.000,0.000,0.000,0.000,false,false,"/Value (141,155)/from (152,154)"
"from (136, 138)",0.000,0.000,0.000,0.000,false,false,"/Value (116,139)/from (136,138)"
"from (111, 113)",0.000,0.000,0.000,0.000,false,false,"/Value (100,114)/from (111,113)"
"from (95, 97)",0.000,0.000,0.000,0.000,false,false,"/Value (84,98)/from (95,97)"
"from (79, 81)",0.000,0.000,0.000,0.000,false,false,"/Value (68,82)/from (79,81)"
"from (63, 65)",0.000,0.000,0.000,0.000,false,false,"/Value (52,66)/from (63,65)"
"from (47, 49)",0.000,0.000,0.000,0.000,false,false,"/Value (36,50)/from (47,49)"
index.rs,0.688,0.086,47.492,27.243,false,true,src/value/index.rs
"index_mut (255, 257)",0.000,0.000,0.000,0.000,false,false,"/Value (218,258)/index_mut (255,257)"
"index (212, 215)",0.000,1.000,0.000,0.000,false,false,"/Value (178,216)/index (212,215)"
"fmt (147, 156)",0.000,0.000,2.000,4.000,false,false,"/Type<'a> (146,157)/fmt (147,156)"
"index_into (123, 125)",0.000,1.000,0.000,0.000,false,false,"/&'a T (119,132)/index_into (123,125)"
"index_into_mut (126, 128)",0.000,0.000,0.000,0.000,false,false,"/&'a T (119,132)/index_into_mut (126,128)"
"index_or_insert (129, 131)",0.000,0.000,0.000,0.000,false,false,"/&'a T (119,132)/index_or_insert (129,131)"
"index_into (108, 110)",0.000,0.000,0.000,0.000,false,false,"/String (107,117)/index_into (108,110)"
"index_into_mut (111, 113)",0.000,0.000,0.000,0.000,false,false,"/String (107,117)/index_into_mut (111,113)"
"index_or_insert (114, 116)",0.000,0.000,0.000,0.000,false,false,"/String (107,117)/index_or_insert (114,116)"
"index_into (84, 89)",0.667,0.667,1.008,0.800,false,false,"/str (83,105)/index_into (84,89)"
"index_into_mut (90, 95)",0.000,0.000,2.000,4.000,false,false,"/str (83,105)/index_into_mut (90,95)"
"index_or_insert (96, 104)",0.000,0.000,6.000,8.000,false,false,"/str (83,105)/index_or_insert (96,104)"
"index_into (55, 60)",0.000,0.000,2.000,4.000,false,false,"/usize (54,81)/index_into (55,60)"
"index_into_mut (61, 66)",0.000,0.000,2.000,4.000,false,false,"/usize (54,81)/index_into_mut (61,66)"
"index_or_insert (67, 80)",0.000,0.000,2.000,4.000,false,false,"/usize (54,81)/index_or_insert (67,80)"
"<anonymous> (71, 76)",0.000,0.000,0.000,0.000,false,false,"/usize (54,81)/index_or_insert (67,80)/<anonymous> (71,76)"
issue520.rs,0.625,0.625,1.000,0.000,false,false,tests/regression/issue520.rs
"test (12, 20)",1.000,1.000,1.000,0.000,false,false,"/test (12,20)"
issue795.rs,1.667,0.833,2.001,0.558,false,false,tests/regression/issue795.rs
"test (51, 57)",0.000,1.000,0.000,0.000,false,false,"/test (51,57)"
"deserialize (13, 47)",2.200,1.100,2.001,0.457,false,false,"/Enum (12,48)/deserialize (13,47)"
"expecting (22, 24)",0.000,0.333,0.000,0.000,false,false,"/Enum (12,48)/deserialize (13,47)/EnumVisitor (19,44)/expecting (22,24)"
"visit_enum (26, 32)",0.000,1.000,0.000,0.000,false,false,"/Enum (12,48)/deserialize (13,47)/EnumVisitor (19,44)/visit_enum (26,32)"
"visit_map (34, 43)",2.000,1.000,2.000,0.000,false,false,"/Enum (12,48)/deserialize (13,47)/EnumVisitor (19,44)/visit_map (34,43)"
issue845.rs,0.000,0.532,0.000,0.000,false,false,tests/regression/issue845.rs
"deserialize_integer_or_string (46, 57)",0.000,1.000,0.000,0.000,false,false,"/deserialize_integer_or_string (46,57)"
"test (66, 72)",0.000,1.167,0.000,0.000,false,false,"/test (66,72)"
"expecting (20, 22)",0.000,0.000,0.000,0.000,false,false,"/NumberVisitor<T> (11,44)/expecting (20,22)"
"visit_u64 (24, 29)",0.000,1.000,0.000,0.000,false,false,"/NumberVisitor<T> (11,44)/visit_u64 (24,29)"
"visit_i64 (31, 36)",0.000,0.000,0.000,0.000,false,false,"/NumberVisitor<T> (11,44)/visit_i64 (31,36)"
"visit_str (38, 43)",0.000,1.000,0.000,0.000,false,false,"/NumberVisitor<T> (11,44)/visit_str (38,43)"
iter.rs,0.549,0.549,1.000,0.000,false,false,src/iter.rs
"next (54, 69)",0.688,0.688,1.000,0.000,false,false,"/LineColIterator<I> (48,70)/next (54,69)"
"new (26, 33)",0.000,1.000,0.000,0.000,false,false,"/LineColIterator<I> (22,46)/new (26,33)"
"line (35, 37)",0.000,1.000,0.000,0.000,false,false,"/LineColIterator<I> (22,46)/line (35,37)"
"col (39, 41)",0.000,1.000,0.000,0.000,false,false,"/LineColIterator<I> (22,46)/col (39,41)"
"byte_offset (43, 45)",0.000,1.000,0.000,0.000,false,false,"/LineColIterator<I> (22,46)/byte_offset (43,45)"
lexical.rs,0.000,0.024,0.000,0.000,false,false,tests/lexical.rs
lib.rs,0.000,0.010,0.000,0.000,false,false,src/lib.rs
map.rs,1.043,0.149,29.020,21.447,false,false,src/map.rs
"into_iter (877, 881)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (873,882)/into_iter (877,881)"
"into_iter (852, 856)",0.000,0.000,0.000,0.000,false,false,"/&'a mut Map<String, Value> (848,857)/into_iter (852,856)"
"into_iter (827, 831)",0.000,1.000,0.000,0.000,false,false,"/&'a Map<String, Value> (823,832)/into_iter (827,831)"
"key (687, 689)",0.000,0.000,0.000,0.000,false,false,"/OccupiedEntry<'a> (666,819)/key (687,689)"
"get (711, 713)",0.000,0.000,0.000,0.000,false,false,"/OccupiedEntry<'a> (666,819)/get (711,713)"
"get_mut (737, 739)",0.000,0.000,0.000,0.000,false,false,"/OccupiedEntry<'a> (666,819)/get_mut (737,739)"
"into_mut (763, 765)",0.000,0.000,0.000,0.000,false,false,"/OccupiedEntry<'a> (666,819)/into_mut (763,765)"
"insert (789, 791)",0.000,0.000,0.000,0.000,false,false,"/OccupiedEntry<'a> (666,819)/insert (789,791)"
"remove (813, 818)",0.000,0.000,0.000,0.000,false,false,"/OccupiedEntry<'a> (666,819)/remove (813,818)"
"key (637, 639)",0.000,0.000,0.000,0.000,false,false,"/VacantEntry<'a> (618,664)/key (637,639)"
"insert (661, 663)",0.000,0.000,0.000,0.000,false,false,"/VacantEntry<'a> (618,664)/insert (661,663)"
"key (532, 537)",0.000,0.000,2.000,4.000,false,false,"/Entry<'a> (523,616)/key (532,537)"
"or_insert (552, 557)",0.000,0.000,2.000,4.000,false,false,"/Entry<'a> (523,616)/or_insert (552,557)"
"or_insert_with (573, 581)",0.000,0.000,2.000,4.000,false,false,"/Entry<'a> (523,616)/or_insert_with (573,581)"
"and_modify (604, 615)",0.000,0.000,2.000,4.000,false,false,"/Entry<'a> (523,616)/and_modify (604,615)"
"extend (445, 450)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (444,451)/extend (445,450)"
"from_iter (434, 441)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (433,442)/from_iter (434,441)"
"deserialize (392, 430)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (390,431)/deserialize (392,430)"
"expecting (401, 403)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (390,431)/deserialize (392,430)/Visitor (398,427)/expecting (401,403)"
"visit_unit (406, 411)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (390,431)/deserialize (392,430)/Visitor (398,427)/visit_unit (406,411)"
"visit_map (415, 426)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (390,431)/deserialize (392,430)/Visitor (398,427)/visit_map (415,426)"
"serialize (377, 387)",0.000,0.000,2.000,4.000,false,false,"/Map<String, Value> (375,388)/serialize (377,387)"
"fmt (369, 371)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (367,372)/fmt (369,371)"
"index_mut (362, 364)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (357,365)/index_mut (362,364)"
"index (341, 343)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (334,344)/index (341,343)"
"eq (311, 313)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (309,314)/eq (311,313)"
"clone (302, 306)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (300,307)/clone (302,306)"
"default (293, 297)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (291,298)/default (293,297)"
"new (38, 42)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/new (38,42)"
"with_capacity (46, 57)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/with_capacity (46,57)"
"clear (61, 63)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/clear (61,63)"
"get (70, 76)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/get (70,76)"
"contains_key (83, 89)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/contains_key (83,89)"
"get_mut (96, 102)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/get_mut (96,102)"
"get_key_value (110, 116)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/get_key_value (110,116)"
"insert (125, 127)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/insert (125,127)"
